actual,proposed
7.014402389526367,7.011816024780273
7.0363359451293945,7.024075984954834
7.043248653411865,7.03366231918335
7.043248653411865,7.038455486297607
7.043248653411865,7.040852069854736
7.063969135284424,7.05241060256958
7.05381965637207,7.053114891052246
7.06760311126709,7.060359001159668
7.0813727378845215,7.070866107940674
7.0813727378845215,7.076119422912598
7.10200309753418,7.089061260223389
7.106878757476807,7.097970008850098
7.120575428009033,7.109272480010986
7.134259223937988,7.121766090393066
7.1410956382751465,7.131430625915527
7.16840934753418,7.1499199867248535
7.205165386199951,7.177542686462402
7.218803405761719,7.1981730461120605
7.239234924316406,7.218703746795654
7.246038913726807,7.2323713302612305
7.280007839202881,7.256189823150635
7.273709297180176,7.264949321746826
7.287221431732178,7.276085376739502
7.30072021484375,7.288403034210205
7.30072021484375,7.294561862945557
7.30072021484375,7.297640800476074
7.307465076446533,7.302553176879883
7.242092132568359,7.272322654724121
7.2554779052734375,7.263900279998779
7.262165546417236,7.263032913208008
7.282209396362305,7.272621154785156
7.28888463973999,7.280753135681152
7.311885833740234,7.296319484710693
7.311885833740234,7.304102420806885
7.311885833740234,7.3079938888549805
7.305203914642334,7.306599140167236
7.311885833740234,7.309242248535156
7.211929798126221,7.260586261749268
7.211929798126221,7.236258029937744
7.205308437347412,7.220783233642578
7.205308437347412,7.213046073913574
7.198684215545654,7.205864906311035
7.1793084144592285,7.192586898803711
7.172678470611572,7.1826324462890625
7.166045188903809,7.1743388175964355
7.172678470611572,7.173508644104004
7.172678470611572,7.173093318939209
7.172678470611572,7.172885894775391
7.148930549621582,7.160908222198486
7.14230489730835,7.151606559753418
7.13567590713501,7.143640995025635
7.13567590713501,7.139658451080322
7.129044055938721,7.1343512535095215
7.0516462326049805,7.09299898147583
7.045052528381348,7.069025993347168
7.038455963134766,7.053740978240967
7.0252532958984375,7.039496898651123
7.018647193908691,7.029072284698486
6.953286647796631,6.991179466247559
6.959856986999512,6.975518226623535
6.959856986999512,6.967687606811523
6.953286647796631,6.960487365722656
6.953286647796631,6.9568867683410645
6.837348937988281,6.897118091583252
6.837348937988281,6.8672332763671875
6.824336051940918,6.845784664154053
6.811311721801758,6.828547954559326
6.798276424407959,6.813412189483643
6.791754722595215,6.80258321762085
6.640456676483154,6.721519947052002
6.62758207321167,6.674551010131836
6.6146979331970215,6.644624710083008
6.601802349090576,6.623213291168213
6.588895797729492,6.606054306030273
6.479015350341797,6.542534828186035
6.466240882873535,6.504387855529785
6.453455448150635,6.478921890258789
6.44066047668457,6.45979118347168
6.427855014801025,6.443823337554932
6.289709091186523,6.366765975952148
6.283390522003174,6.32507848739624
6.277069568634033,6.301074028015137
6.277069568634033,6.289071559906006
6.270746231079102,6.279909133911133
6.264420509338379,6.272164821624756
6.177719593048096,6.224942207336426
6.171457290649414,6.19819974899292
6.171457290649414,6.184828758239746
6.171457290649414,6.17814302444458
6.165192604064941,6.17166805267334
6.062771797180176,6.117219924926758
6.056576728820801,6.086898326873779
6.056576728820801,6.071737766265869
6.050380706787109,6.06105899810791
6.056576728820801,6.0588178634643555
5.843105792999268,5.950962066650391
5.849123954772949,5.90004301071167
5.861153602600098,5.880598068237305
5.867165565490723,5.873881816864014
5.879182815551758,5.876532554626465
5.7142486572265625,5.795390605926514
5.72596549987793,5.760678291320801
5.737674713134766,5.749176502227783
5.743526935577393,5.746351718902588
5.749377250671387,5.747864246368408
5.577595233917236,5.662729740142822
5.588998317718506,5.625864028930664
5.600393295288086,5.613128662109375
5.611782073974609,5.612455368041992
5.623164176940918,5.617809772491455
5.628851890563965,5.623330593109131
5.5237932205200195,5.573562145233154
5.534968852996826,5.55426549911499
5.546138286590576,5.550201892852783
5.557300090789795,5.553750991821289
5.574031352996826,5.563891410827637
5.520059585571289,5.541975498199463
5.525583267211914,5.533779621124268
5.531105995178223,5.532442569732666
5.547664165496826,5.540053367614746
5.558694839477539,5.549374103546143
5.484330654144287,5.516852378845215
5.495211601257324,5.5060319900512695
5.500649929046631,5.503341197967529
5.506086826324463,5.504714012145996
5.511521816253662,5.50811767578125
5.516955375671387,5.512536525726318
5.4536614418029785,5.483098983764648
5.459036827087402,5.471067905426025
5.46441125869751,5.467739582061768
5.469784259796143,5.468761920928955
5.48052453994751,5.474643230438232
5.362917423248291,5.418780326843262
5.368185997009277,5.3934831619262695
5.368185997009277,5.380834579467773
5.368185997009277,5.374510288238525
5.368185997009277,5.3713483810424805
5.3113250732421875,5.341336727142334
5.3113250732421875,5.326330661773682
5.316546440124512,5.321438312530518
5.316546440124512,5.318992614746094
5.316546440124512,5.317769527435303
5.179956436157227,5.2488627433776855
5.179956436157227,5.214409351348877
5.174846172332764,5.19462776184082
5.174846172332764,5.184736728668213
5.174846172332764,5.179791450500488
5.015259265899658,5.097525119781494
5.015259265899658,5.056392192840576
5.025224685668945,5.04080867767334
5.035185813903809,5.037997245788574
5.040163993835449,5.039080619812012
4.871203422546387,4.955142021179199
4.880853652954102,4.91799783706665
4.880853652954102,4.899425983428955
4.871203422546387,4.885314464569092
4.861548900604248,4.87343168258667
4.861548900604248,4.867490291595459
4.717893123626709,4.792691707611084
4.713181495666504,4.752936840057373
4.713181495666504,4.733059406280518
4.708469390869141,4.72076416015625
5.135156154632568,4.927960395812988
4.9056501388549805,4.916805267333984
4.900768280029297,4.908786773681641
4.900768280029297,4.904777526855469
4.9056501388549805,4.905213832855225
4.910531044006348,4.907872200012207
4.745205402374268,4.826539039611816
4.74045991897583,4.783499240875244
4.7262187004089355,4.75485897064209
4.702463626861572,4.72866153717041
4.678683280944824,4.703672409057617
4.659641265869141,4.681656837463379
4.456222057342529,4.568939685821533
4.43781042098999,4.503375053405762
4.4332051277160645,4.468289852142334
4.423991680145264,4.446140766143799
4.414775371551514,4.430458068847656
4.233999252319336,4.332228660583496
4.216145992279053,4.274187088012695
4.20721435546875,4.240700721740723
4.193810939788818,4.21725606918335
4.175928592681885,4.196592330932617
3.9698784351348877,4.083235263824463
3.9527394771575928,4.017987251281738
3.9355897903442383,3.9767885208129883
3.922720432281494,3.949754476547241
3.914137840270996,3.931946039199829
3.6542904376983643,3.7931182384490967
3.6340320110321045,3.7135751247406006
3.6178152561187744,3.6656951904296875
4.146543025970459,3.9061191082000732
4.128093719482422,4.017106533050537
3.8887248039245605,3.952915668487549
3.8711464405059814,3.9120309352874756
3.8491580486297607,3.880594491958618
3.8271522521972656,3.8538734912872314
3.8139402866363525,3.833906888961792
3.800722599029541,3.817314624786377
3.4755516052246094,3.646433115005493
3.4592299461364746,3.5528316497802734
3.442899703979492,3.497865676879883
3.426560640335083,3.4622130393981934
3.406125068664551,3.434169054031372
3.127383232116699,3.280776262283325
3.112166166305542,3.1964712142944336
3.096942663192749,3.1467068195343018
3.081712484359741,3.1142096519470215
3.0626652240753174,3.088437557220459
2.8550214767456055,1.9163533449172974
2.8370745182037354,2.376713991165161
2.8155269622802734,2.596120595932007
2.7939674854278564,2.6950440406799316
2.7723958492279053,2.733719825744629
2.5642802715301514,2.6490001678466797
2.5474770069122314,2.598238468170166
2.9698805809020996,2.784059524536133
2.9502902030944824,2.8671748638153076
2.926767587661743,2.8969712257385254
2.9110777378082275,2.904024362564087
2.5457897186279297,2.724907159805298
2.535388946533203,2.630147933959961
2.5249857902526855,2.5775668621063232
2.5180487632751465,2.5478076934814453
2.50417160987854,2.5259897708892822
1.810041904449463,2.168015718460083
1.7973129749298096,1.9826644659042358
1.7845813035964966,1.8836228847503662
1.771847128868103,1.8277349472045898
1.7591100931167603,1.7934225797653198
1.6518914699554443,1.7226569652557373
1.6374351978302002,1.6800460815429688
1.6229757070541382,1.6515108346939087
1.6085131168365479,1.630012035369873
1.5940474271774292,1.6120296716690063
1.5062922239303589,1.5591609477996826
1.4947842359542847,1.5269726514816284
1.4855766296386719,1.5062745809555054
1.4717628955841064,1.4890187978744507
1.460249662399292,1.4746341705322266
1.4487346410751343,1.4616843461990356
1.4204295873641968,1.4410569667816162
1.413609266281128,1.427333116531372
1.4067884683609009,1.4170608520507812
1.3954191207885742,1.4062399864196777
1.3863223791122437,1.396281123161316
1.2693854570388794,1.3328332901000977
1.2630903720855713,1.2979618310928345
1.2588932514190674,1.2784274816513062
1.252597451210022,1.265512466430664
1.2463011741638184,1.2559068202972412
1.5153812170028687,1.3856439590454102
1.5102711915969849,1.4479576349258423
1.5051610469818115,1.4765592813491821
1.50005042552948,1.488304853439331
1.50005042552948,1.4941776990890503
1.5560247898101807,1.5251011848449707
1.5533753633499146,1.5392382144927979
1.5533753633499146,1.546306848526001
1.5480762720108032,1.5471915006637573
1.5427765846252441,1.5449841022491455
1.5401266813278198,1.542555332183838
1.6078544855117798,1.575204849243164
1.5995454788208008,1.5873751640319824
1.5912353992462158,1.5893052816390991
1.5856947898864746,1.587499976158142
1.5801538228988647,1.5838268995285034
1.6557761430740356,1.6198015213012695
1.6528700590133667,1.6363357305526733
1.649963617324829,1.643149733543396
1.6441503763198853,1.6436500549316406
1.632522702217102,1.6380863189697266
1.6646085977554321,1.6513473987579346
1.6527326107025146,1.6520400047302246
1.6467938423156738,1.6494169235229492
1.6438242197036743,1.6466206312179565
1.6378847360610962,1.6422526836395264
1.6425769329071045,1.6424148082733154
1.6395930051803589,1.641003966331482
1.6306408643722534,1.6358224153518677
1.6246720552444458,1.6302472352981567
2.0415475368499756,1.8358973264694214
2.0340394973754883,1.9349684715270996
2.0919413566589355,2.0134549140930176
2.0880613327026367,2.050758123397827
2.076418876647949,2.0635886192321777
2.072537422180176,2.0680630207061768
2.0686557292938232,2.068359375
2.196866512298584,2.132612943649292
2.184471368789673,2.1585421562194824
2.176206350326538,2.1673741340637207
2.1638059616088867,2.1655900478363037
2.1555373668670654,2.1605637073516846
2.158440113067627,2.1595020294189453
2.1501269340515137,2.1548144817352295
2.141812562942505,2.148313522338867
2.129338502883911,2.1388261318206787
2.121020793914795,2.1299233436584473
2.057966709136963,2.093945026397705
2.049839973449707,2.071892499923706
2.0417120456695557,2.056802272796631
2.0335826873779297,2.0451924800872803
2.029517650604248,2.0373549461364746
2.0150094032287598,2.026182174682617
2.0069186687469482,2.0165505409240723
1.998826503753662,2.007688522338867
1.99073326587677,1.9992109537124634
1.9785912036895752,1.9889010190963745
1.9704948663711548,1.9796979427337646
1.962813138961792,1.9712555408477783
1.950636863708496,1.9609462022781372
1.9384578466415405,1.9497020244598389
1.9262763261795044,1.9379891157150269
1.9181538820266724,1.9280714988708496
1.776189923286438,1.852130651473999
1.7686066627502441,1.8103686571121216
2.410365581512451,2.1103670597076416
2.4000909328460693,2.2552289962768555
2.3898143768310547,2.322521686553955
2.4401347637176514,2.3813283443450928
2.4242985248565674,2.40281343460083
2.4137375354766846,2.4082753658294678
2.40317440032959,2.4057250022888184
2.392608880996704,2.3991668224334717
2.376755475997925,2.3879611492156982
2.310462713241577,2.3492119312286377
2.279242753982544,2.314227342605591
2.242793321609497,2.278510332107544
2.2167415618896484,2.2476260662078857
2.195889949798584,2.2217578887939453
2.0727076530456543,2.1472327709198
2.0426888465881348,2.0949606895446777
2.0076451301574707,2.051302909851074
1.9826000928878784,2.016951560974121
1.962556004524231,1.9897538423538208
1.9895124435424805,1.9896330833435059
1.9639121294021606,1.976772665977478
1.9485464096069336,1.9626595973968506
1.9280521869659424,1.9453558921813965
1.9024239778518677,1.9238898754119873
1.753814697265625,1.8388522863388062
1.7346664667129517,1.786759376525879
1.7155122756958008,1.7511358261108398
1.7011429071426392,1.7261394262313843
1.681978702545166,1.7040590047836304
1.5088919401168823,1.6064754724502563
1.5002046823501587,1.5533400774002075
